"","gbifID","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","locality","stateProvince","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters"
"1781",4133826229,"Asterales","Asteraceae","Xylorhiza","Xylorhiza glabriuscula","","SPECIES","Xylorhiza glabriuscula Nutt.","Xylorhiza glabriuscula","","","Wyoming",41.728578,-109.105758,4
"91915",3858521947,"Asterales","Asteraceae","Stenotus","Stenotus acaulis","","SPECIES","Stenotus acaulis (Nutt.) Nutt.","Stenotus acaulis","","","Wyoming",41.774763,-108.942043,10
"108873",4014925552,"Asterales","Asteraceae","Antennaria","Antennaria dimorpha","","SPECIES","Antennaria dimorpha (Nutt.) Torr. & A.Gray","Antennaria dimorpha","","","Wyoming",41.77464,-108.94206,15
"186356",1677277413,"Asterales","Asteraceae","Artemisia","Artemisia tridentata","","SPECIES","Artemisia tridentata (Nutt.) W.A.Weber","Artemisia tridentata","","","Wyoming",41.999953,-108.917297,5
"207496",4171292886,"Asterales","Asteraceae","Tetradymia","Tetradymia nuttallii","","SPECIES","Tetradymia nuttallii Torr. & A.Gray","Tetradymia nuttallii","","","Wyoming",41.728767,-109.104125,4
"225846",3858840980,"Asterales","Asteraceae","Artemisia","Artemisia nuttallii","","SPECIES","Artemisia nuttallii (Torr. & A.Gray) Mosyakin, L.M.Shultz & G.V.Boiko","Artemisia nuttallii","","","Wyoming",41.774765,-108.942045,10
"237911",3860225978,"Asterales","Asteraceae","Cirsium","Cirsium pulcherrimum","","SPECIES","Cirsium pulcherrimum (Rydb.) K.Schum.","Cirsium pulcherrimum","","","Wyoming",41.712436,-107.784369,6
"255664",4171229775,"Asterales","Asteraceae","Chrysothamnus","Chrysothamnus viscidiflorus","","SPECIES","Chrysothamnus viscidiflorus (Hook.) Nutt.","Chrysothamnus viscidiflorus","","","Wyoming",41.675338,-108.119928,4
"260310",4006554302,"Asterales","Asteraceae","Dieteria","Dieteria canescens","","SPECIES","Dieteria canescens (Pursh) Nutt.","Dieteria canescens","","","Wyoming",41.962155,-109.080075,5
"300628",3325685464,"Asterales","Asteraceae","Chaenactis","Chaenactis douglasii","","SPECIES","Chaenactis douglasii (Hook.) Hook. & Arn.","Chaenactis douglasii","","","Wyoming",41.679805,-107.545845,10
"312284",3327713356,"Asterales","Asteraceae","Artemisia","Artemisia tridentata","","SPECIES","Artemisia tridentata (Nutt.) W.A.Weber","Artemisia tridentata","","","Wyoming",41.710805,-107.489784,9
"351184",3384043810,"Asterales","Asteraceae","Helianthus","Helianthus annuus","","SPECIES","Helianthus annuus L.","Helianthus annuus","","","Wyoming",41.670494,-109.193909,23
"355109",4137583263,"Asterales","Asteraceae","Xylorhiza","Xylorhiza glabriuscula","","SPECIES","Xylorhiza glabriuscula Nutt.","Xylorhiza glabriuscula","","","Wyoming",41.987563,-107.358697,7
"416982",2597834851,"Asterales","Asteraceae","Artemisia","Artemisia tridentata","","SPECIES","Artemisia tridentata (Nutt.) W.A.Weber","Artemisia tridentata","","","Wyoming",41.658337,-108.609567,10
"462124",2294526877,"Asterales","Asteraceae","Dieteria","Dieteria canescens","","SPECIES","Dieteria canescens (Pursh) Nutt.","Dieteria canescens","","","Wyoming",41.673122,-107.683662,16
"580528",3314155497,"Asterales","Asteraceae","Xylorhiza","Xylorhiza glabriuscula","","SPECIES","Xylorhiza glabriuscula Nutt.","Xylorhiza glabriuscula","","","Wyoming",41.987008,-107.35975,4
"594057",3859292725,"Asterales","Asteraceae","Xylorhiza","Xylorhiza glabriuscula","","SPECIES","Xylorhiza glabriuscula Nutt.","Xylorhiza glabriuscula","","","Wyoming",41.981445,-107.861237,3
"629607",3860216957,"Asterales","Asteraceae","Achillea","Achillea millefolium","","SPECIES","Achillea millefolium L.","Achillea millefolium","","","Wyoming",41.711392,-107.783608,6
"640900",3068098369,"Asterales","Asteraceae","Dieteria","Dieteria canescens","","SPECIES","Dieteria canescens (Pursh) Nutt.","Dieteria canescens","","","Wyoming",41.645216,-108.548471,5
"682785",4102614702,"Asterales","Asteraceae","Cirsium","Cirsium arvense","","SPECIES","Cirsium arvense (L.) Scop.","Cirsium arvense","","","Wyoming",41.677838,-107.970667,7
"696003",3860166016,"Asterales","Asteraceae","Ericameria","Ericameria nauseosa","","SPECIES","Ericameria nauseosa (Pall. ex Pursh) G.L.Nesom & G.I.Baird","Ericameria nauseosa","","","Wyoming",41.711158,-107.783364,7
"795414",4133907631,"Asterales","Asteraceae","Stenotus","Stenotus acaulis","","SPECIES","Stenotus acaulis (Nutt.) Nutt.","Stenotus acaulis","","","Wyoming",41.719405,-108.766328,4
"847543",4133802789,"Asterales","Asteraceae","Wyethia","Wyethia sagittata","","SPECIES","Balsamorhiza sagittata (Pursh) Nutt.","Balsamorhiza sagittata","","","Wyoming",41.726325,-108.964888,10
"860900",1913716254,"Asterales","Asteraceae","Artemisia","Artemisia tridentata","","SPECIES","Artemisia tridentata (Nutt.) W.A.Weber","Artemisia tridentata","","","Wyoming",41.889435,-109.260111,5
"870876",4103122861,"Asterales","Asteraceae","Cirsium","Cirsium arvense","","SPECIES","Cirsium arvense (L.) Scop.","Cirsium arvense","","","Wyoming",41.677744,-107.970775,5
"889849",4177373387,"Asterales","Asteraceae","Dieteria","Dieteria canescens","","SPECIES","Dieteria canescens (Pursh) Nutt.","Dieteria canescens","","","Wyoming",41.644684,-108.548607,4
"965327",3860129351,"Asterales","Asteraceae","Artemisia","Artemisia spinescens","","SPECIES","Artemisia spinescens Eaton","Artemisia spinescens","","","Wyoming",41.711884,-107.992337,8
"40017",4165448384,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis congesta","","SPECIES","Ipomopsis congesta (Hook.) V.E.Grant","Ipomopsis congesta","","","Wyoming",41.889044,-109.260947,5
"62530",3321187518,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis aggregata","","SPECIES","Ipomopsis aggregata (Pursh) V.E.Grant","Ipomopsis aggregata","","","Wyoming",41.71038,-107.517158,10
"124525",3097011513,"Ericales","Polemoniaceae","Phlox","Phlox hoodii","","SPECIES","Phlox hoodii Richardson","Phlox hoodii","","","Wyoming",41.637838,-108.587648,10
"1252091",4129780381,"Ericales","Polemoniaceae","Phlox","Phlox hoodii","","SPECIES","Phlox hoodii Richardson","Phlox hoodii","","","Wyoming",41.775032,-108.942837,5
"182685",3881472490,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis aggregata","","SPECIES","Ipomopsis aggregata (Pursh) V.E.Grant","Ipomopsis aggregata","","","Wyoming",41.893763,-107.315803,4
"280746",3068122419,"Ericales","Polemoniaceae","Linanthus","Linanthus pungens","","SPECIES","Linanthus pungens (Torr.) J.M.Porter & L.A.Johnson","Linanthus pungens","","","Wyoming",41.637801,-108.583907,5
"748601",3325703458,"Boraginales","Boraginaceae","Oreocarya","Oreocarya flava","","SPECIES","Oreocarya flava A.Nelson","Oreocarya flava","","","Wyoming",41.66897,-107.551803,5
"115744",3858938455,"Boraginales","Boraginaceae","Oreocarya","Oreocarya flava","","SPECIES","Oreocarya flava A.Nelson","Oreocarya flava","","","Wyoming",41.960308,-109.229165,8
"405951",4177083023,"Malvales","Malvaceae","Sphaeralcea","Sphaeralcea coccinea","","SPECIES","Sphaeralcea coccinea (Nutt.) Rydb.","Sphaeralcea coccinea","","","Wyoming",41.727133,-107.728723,24
"4065741",4171687024,"Malvales","Malvaceae","Sphaeralcea","Sphaeralcea coccinea","","SPECIES","Sphaeralcea coccinea (Nutt.) Rydb.","Sphaeralcea coccinea","","","Wyoming",41.726543,-107.728512,20
"419042",4009933466,"Malvales","Malvaceae","Sphaeralcea","Sphaeralcea coccinea","","SPECIES","Sphaeralcea coccinea (Nutt.) Rydb.","Sphaeralcea coccinea","","","Wyoming",41.981445,-107.861237,3
"546394",3892670659,"Myrtales","Onagraceae","Chamaenerion","Chamaenerion angustifolium","","SPECIES","Chamaenerion angustifolium (L.) Scop.","Chamaenerion angustifolium","","","Wyoming",41.983146,-108.939517,6
"691016",3915468447,"Saxifragales","Grossulariaceae","Ribes","Ribes inerme","","SPECIES","Ribes inerme Rydb.","Ribes inerme","","","Wyoming",41.98347,-108.939357,8
"770356",3915476608,"Saxifragales","Grossulariaceae","Ribes","Ribes cereum","","SPECIES","Ribes cereum Douglas","Ribes cereum","","","Wyoming",41.98165,-108.940311,4
"2604301",1310100544,"Lamiales","Plantaginaceae","Penstemon","Penstemon arenicola","","SPECIES","Penstemon arenicola A.Nelson","Penstemon arenicola","","Point of Rocks, 7 mi E; Red Hill Road, 0.1 mi SW of jct with I-80 (Exit 139)","Wyoming",41.64791,-108.63189,3.7
"3319081",4129906421,"Lamiales","Orobanchaceae","Castilleja","Castilleja chromosa","","SPECIES","Castilleja chromosa A.Nelson","Castilleja chromosa","","","Wyoming",41.893667,-109.266419,5
"392961",4416932499,"Lamiales","Plantaginaceae","Collinsia","Collinsia parviflora","","SPECIES","Collinsia parviflora Douglas ex Lindl.","Collinsia parviflora","","","Wyoming",41.671614,-107.883043,5
"487908",4176990836,"Lamiales","Plantaginaceae","Penstemon","Penstemon palmeri","","SPECIES","Penstemon palmeri A.Gray","Penstemon palmeri","","","Wyoming",41.987563,-107.358742,3
"525797",1262263984,"Lamiales","Plantaginaceae","Penstemon","Penstemon fremontii","","SPECIES","Penstemon fremontii Torr. & A.Gray","Penstemon fremontii var. fremontii","","Near Table Rock Rest Area on I-80 between mile post 143-144, ca 1 mi E of Bitter Creek Road, ca 35 air mi E of Rock Springs","Wyoming",41.644,-108.5521,1
"525940",1310100505,"Lamiales","Plantaginaceae","Penstemon","Penstemon arenicola","","SPECIES","Penstemon arenicola A.Nelson","Penstemon arenicola","","Point of Rocks, 4 mi ESE; Black Butte Road, 0.2 mi WNW of jct with I-80 (Exit 136)","Wyoming",41.64951,-108.6808,3.4
"526393",1310100564,"Lamiales","Plantaginaceae","Penstemon","Penstemon arenicola","","SPECIES","Penstemon arenicola A.Nelson","Penstemon arenicola","","Table Rock, 2 mi NW; Talbe Rock on N side of jct with I-80 (Exit 152)","Wyoming",41.63447,-108.37859,4
"619223",3314498350,"Lamiales","Orobanchaceae","Castilleja","Castilleja flava","flava","VARIETY","Castilleja flava var. flava","Castilleja flava flava","","","Wyoming",41.720345,-109.293862,4
"739100",3499341493,"Lamiales","Plantaginaceae","Penstemon","Penstemon palmeri","","SPECIES","Penstemon palmeri A.Gray","Penstemon palmeri","","","Wyoming",41.859461,-107.257287,10
"813916",4162150545,"Lamiales","Plantaginaceae","Penstemon","Penstemon caespitosus","","SPECIES","Penstemon caespitosus Nutt. ex A.Gray","Penstemon caespitosus","","","Wyoming",41.64618,-107.826795,3
"839612",4177369315,"Solanales","Convolvulaceae","Convolvulus","Convolvulus arvensis","","SPECIES","Convolvulus arvensis L.","Convolvulus arvensis","","","Wyoming",41.644257,-108.547852,4
"80642",4399979494,"Brassicales","Cleomaceae","Cleomella","Cleomella serrulata","","SPECIES","Cleomella serrulata (Pursh) Roalson & J.C.Hall","Cleomella serrulata","","","Wyoming",41.86441,-109.345024,40
"96717",4400187497,"Brassicales","Cleomaceae","Cleomella","Cleomella serrulata","","SPECIES","Cleomella serrulata (Pursh) Roalson & J.C.Hall","Cleomella serrulata","","","Wyoming",41.727181,-107.728576,20
"275284",3044640619,"Brassicales","Brassicaceae","Lepidium","Lepidium latifolium","","SPECIES","Lepidium latifolium L.","Lepidium latifolium","","","Wyoming",41.637938,-109.230483,4
"340192",4399941613,"Brassicales","Cleomaceae","Cleomella","Cleomella serrulata","","SPECIES","Cleomella serrulata (Pursh) Roalson & J.C.Hall","Cleomella serrulata","","","Wyoming",41.726915,-107.728612,20
"368751",4127090594,"Brassicales","Brassicaceae","Lepidium","Lepidium perfoliatum","","SPECIES","Lepidium perfoliatum L.","Lepidium perfoliatum","","","Wyoming",41.645017,-108.547342,5
"39983",4400325712,"Brassicales","Cleomaceae","Cleomella","Cleomella serrulata","","SPECIES","Cleomella serrulata (Pursh) Roalson & J.C.Hall","Cleomella serrulata","","","Wyoming",41.674725,-108.119911,5
"460724",4129778784,"Brassicales","Brassicaceae","Chorispora","Chorispora tenella","","SPECIES","Chorispora tenella (Pall.) DC.","Chorispora tenella","","","Wyoming",41.712192,-107.826358,3
"693848",4400228580,"Brassicales","Brassicaceae","Streptanthus","Streptanthus longirostris","","SPECIES","Streptanthus longirostris (S.Watson) S.Watson","Streptanthus longirostris","","","Wyoming",41.719445,-108.766913,4
"73027",4137708627,"Brassicales","Brassicaceae","Lepidium","Lepidium perfoliatum","","SPECIES","Lepidium perfoliatum L.","Lepidium perfoliatum","","","Wyoming",41.713322,-108.749795,4
"97243",4171598822,"Brassicales","Cleomaceae","Cleomella","Cleomella serrulata","","SPECIES","Cleomella serrulata (Pursh) Roalson & J.C.Hall","Cleomella serrulata","","","Wyoming",41.675305,-108.119953,4
"1060052",4399866781,"Brassicales","Cleomaceae","Cleomella","Cleomella serrulata","","SPECIES","Cleomella serrulata (Pursh) Roalson & J.C.Hall","Cleomella serrulata","","","Wyoming",41.67445,-108.122606,5
"1218343",4162333209,"Brassicales","Cleomaceae","Cleomella","Cleomella serrulata","","SPECIES","Cleomella serrulata (Pursh) Roalson & J.C.Hall","Cleomella serrulata","","","Wyoming",41.674642,-108.121361,5
"146448",4399923657,"Brassicales","Brassicaceae","Lepidium","Lepidium perfoliatum","","SPECIES","Lepidium perfoliatum L.","Lepidium perfoliatum","","","Wyoming",41.644989,-108.547775,4
"181348",3058852528,"Caryophyllales","Tamaricaceae","Tamarix","Tamarix ramosissima","","SPECIES","Tamarix ramosissima Ledeb.","Tamarix ramosissima","","","Wyoming",41.639137,-109.229897,4
"189808",2423259658,"Caryophyllales","Polygonaceae","Rumex","Rumex venosus","","SPECIES","Rumex venosus Pursh","Rumex venosus","","","Wyoming",41.961859,-109.080781,5
"210422",2873965301,"Caryophyllales","Polygonaceae","Eriogonum","Eriogonum brevicaule","","SPECIES","Eriogonum brevicaule Nutt.","Eriogonum brevicaule","","","Wyoming",41.89103,-109.264113,10
"219297",3923280525,"Caryophyllales","Sarcobataceae","Sarcobatus","Sarcobatus vermiculatus","","SPECIES","Sarcobatus vermiculatus (Hook.) Torr.","Sarcobatus vermiculatus","","","Wyoming",41.711136,-107.783364,12
"227899",4133609609,"Caryophyllales","Amaranthaceae","Krascheninnikovia","Krascheninnikovia lanata","","SPECIES","Krascheninnikovia lanata (Pursh) A.Meeuse & Smit","Krascheninnikovia lanata","","","Wyoming",41.725497,-108.961045,14
"2508901",4129934542,"Caryophyllales","Amaranthaceae","Bassia","Bassia scoparia","","SPECIES","Bassia scoparia (L.) A.J.Scott","Bassia scoparia","","","Wyoming",41.677715,-107.970788,4
"2588691",4177159469,"Caryophyllales","Caryophyllaceae","Eremogone","Eremogone hookeri","","SPECIES","Eremogone hookeri (Nutt.) W.A.Weber","Eremogone hookeri","","","Wyoming",41.714022,-107.783439,6
"276862",3456945841,"Caryophyllales","Amaranthaceae","Halogeton","Halogeton glomeratus","","SPECIES","Halogeton glomeratus (M.Bieb.) C.A.Mey.","Halogeton glomeratus","","","Wyoming",41.668949,-109.197578,21
"2796391",4400174872,"Caryophyllales","Amaranthaceae","Bassia","Bassia scoparia","","SPECIES","Bassia scoparia (L.) A.J.Scott","Bassia scoparia","","","Wyoming",41.644897,-108.5476,4
"286871",3988584572,"Caryophyllales","Amaranthaceae","Halogeton","Halogeton glomeratus","","SPECIES","Halogeton glomeratus (M.Bieb.) C.A.Mey.","Halogeton glomeratus","","","Wyoming",41.98867,-107.981863,10
"2928381",3314245335,"Caryophyllales","Caryophyllaceae","Paronychia","Paronychia sessiliflora","","SPECIES","Paronychia sessiliflora Nutt.","Paronychia sessiliflora","","","Wyoming",41.922236,-107.318306,10
"294017",3860037514,"Caryophyllales","Cactaceae","Opuntia","Opuntia polyacantha","","SPECIES","Opuntia polyacantha Haw.","Opuntia polyacantha","","","Wyoming",41.981445,-107.861237,3
"3076891",2850546462,"Caryophyllales","Amaranthaceae","Krascheninnikovia","Krascheninnikovia lanata","","SPECIES","Krascheninnikovia lanata (Pursh) A.Meeuse & Smit","Krascheninnikovia lanata","","","Wyoming",41.678765,-107.678883,5
"3125851",1677277421,"Caryophyllales","Amaranthaceae","Grayia","Grayia spinosa","","SPECIES","Grayia spinosa (Hook.) Moq.","Grayia spinosa","","","Wyoming",41.889465,-109.25965,50
"325119",4091477438,"Caryophyllales","Polygonaceae","Eriogonum","Eriogonum caespitosum","","SPECIES","Eriogonum caespitosum Nutt.","Eriogonum caespitosum","","","Wyoming",41.7753,-108.9406,20
"3324091",3018031456,"Caryophyllales","Amaranthaceae","Halogeton","Halogeton glomeratus","","SPECIES","Halogeton glomeratus (M.Bieb.) C.A.Mey.","Halogeton glomeratus","","","Wyoming",41.742837,-109.334595,29
"336213",2873759397,"Caryophyllales","Polygonaceae","Eriogonum","Eriogonum ovalifolium","","SPECIES","Eriogonum ovalifolium Nutt.","Eriogonum ovalifolium","","","Wyoming",41.653697,-109.260422,5
"340150",4171831583,"Caryophyllales","Amaranthaceae","Halogeton","Halogeton glomeratus","","SPECIES","Halogeton glomeratus (M.Bieb.) C.A.Mey.","Halogeton glomeratus","","","Wyoming",41.676078,-107.982088,3
"3464953",2988507565,"Caryophyllales","Sarcobataceae","Sarcobatus","Sarcobatus vermiculatus","","SPECIES","Sarcobatus vermiculatus (Hook.) Torr.","Sarcobatus vermiculatus","","","Wyoming",41.638428,-109.229575,4
"382324",4399912765,"Caryophyllales","Amaranthaceae","Bassia","Bassia scoparia","","SPECIES","Bassia scoparia (L.) A.J.Scott","Bassia scoparia","","","Wyoming",41.676211,-107.982196,3
"389152",3067877600,"Caryophyllales","Caryophyllaceae","Eremogone","Eremogone hookeri","","SPECIES","Eremogone hookeri (Nutt.) W.A.Weber","Eremogone hookeri","","","Wyoming",41.635453,-108.586167,5
"412884",4171859981,"Caryophyllales","Amaranthaceae","Halogeton","Halogeton glomeratus","","SPECIES","Halogeton glomeratus (M.Bieb.) C.A.Mey.","Halogeton glomeratus","","","Wyoming",41.676168,-107.98209,4
"4184841",3355081396,"Caryophyllales","Amaranthaceae","Salicornia","Salicornia rubra","","SPECIES","Salicornia rubra A.Nelson","Salicornia rubra","","","Wyoming",41.637895,-109.230378,5
"4270272",4176938575,"Caryophyllales","Caryophyllaceae","Eremogone","Eremogone hookeri","","SPECIES","Eremogone hookeri (Nutt.) W.A.Weber","Eremogone hookeri","","","Wyoming",41.774827,-108.942442,8
"4376931",233099915,"Caryophyllales","Amaranthaceae","Blitum","Blitum nuttallianum","","SPECIES","Blitum nuttallianum Roem. & Schult.","Blitum nuttallianum","","Point of Rocks, 7 mi E; Red Hill Road, 0.1 mi SW of jct with I-80 (Exit 139)","Wyoming",41.64791,-108.63189,3.7
"477772",4171319011,"Caryophyllales","Amaranthaceae","Atriplex","Atriplex gardneri","","SPECIES","Atriplex gardneri (Moq.) D.Dietr.","Atriplex gardneri","","","Wyoming",41.67533,-108.120208,4
"484683",2460016971,"Caryophyllales","Amaranthaceae","Atriplex","Atriplex confertifolia","","SPECIES","Atriplex confertifolia (Torr. & Frém.) S.Watson","Atriplex confertifolia","","","Wyoming",41.728524,-109.276344,5
"487325",4171888988,"Caryophyllales","Cactaceae","Opuntia","Opuntia polyacantha","","SPECIES","Opuntia polyacantha Haw.","Opuntia polyacantha","","","Wyoming",41.685444,-108.800873,3
"493152",4165615344,"Caryophyllales","Amaranthaceae","Grayia","Grayia spinosa","","SPECIES","Grayia spinosa (Hook.) Moq.","Grayia spinosa","","","Wyoming",41.873822,-109.160058,10
"4946561",1702459326,"Caryophyllales","Amaranthaceae","Atriplex","Atriplex confertifolia","","SPECIES","Atriplex confertifolia (Torr. & Frém.) S.Watson","Atriplex confertifolia","","","Wyoming",41.889856,-109.264325,5
"495067",3923497603,"Caryophyllales","Sarcobataceae","Sarcobatus","Sarcobatus vermiculatus","","SPECIES","Sarcobatus vermiculatus (Hook.) Torr.","Sarcobatus vermiculatus","","","Wyoming",41.889795,-109.263302,4
"534201",4177299018,"Caryophyllales","Amaranthaceae","Halogeton","Halogeton glomeratus","","SPECIES","Halogeton glomeratus (M.Bieb.) C.A.Mey.","Halogeton glomeratus","","","Wyoming",41.644989,-108.547783,4
"5568271",3018062500,"Caryophyllales","Amaranthaceae","Halogeton","Halogeton glomeratus","","SPECIES","Halogeton glomeratus (M.Bieb.) C.A.Mey.","Halogeton glomeratus","","","Wyoming",41.680583,-108.78505,8
"5736622",3067708369,"Caryophyllales","Sarcobataceae","Sarcobatus","Sarcobatus vermiculatus","","SPECIES","Sarcobatus vermiculatus (Hook.) Torr.","Sarcobatus vermiculatus","","","Wyoming",41.637505,-108.588545,50
"574937",1677277412,"Caryophyllales","Amaranthaceae","Halogeton","Halogeton glomeratus","","SPECIES","Halogeton glomeratus (M.Bieb.) C.A.Mey.","Halogeton glomeratus","","","Wyoming",41.889506,-109.259638,5
"578598",3860210886,"Caryophyllales","Cactaceae","Opuntia","Opuntia polyacantha","","SPECIES","Opuntia polyacantha Haw.","Opuntia polyacantha","","","Wyoming",41.711156,-107.783378,12
"593494",1640133811,"Caryophyllales","Cactaceae","Opuntia","Opuntia polyacantha","","SPECIES","Opuntia polyacantha Haw.","Opuntia polyacantha","","","Wyoming",41.890682,-109.264878,5
"6126541",3031612539,"Caryophyllales","Amaranthaceae","Halogeton","Halogeton glomeratus","","SPECIES","Halogeton glomeratus (M.Bieb.) C.A.Mey.","Halogeton glomeratus","","","Wyoming",41.921368,-109.375241,5
"629272",1913718338,"Caryophyllales","Sarcobataceae","Sarcobatus","Sarcobatus vermiculatus","","SPECIES","Sarcobatus vermiculatus (Hook.) Torr.","Sarcobatus vermiculatus","","","Wyoming",41.889503,-109.259638,5
"10461",3860053964,"Fabales","Fabaceae","Astragalus","Astragalus spatulatus","","SPECIES","Astragalus spatulatus E.Sheld.","Astragalus spatulatus","","","Wyoming",41.775048,-108.942797,4
"22837",2236298153,"Fabales","Fabaceae","Astragalus","Astragalus spatulatus","","SPECIES","Astragalus spatulatus E.Sheld.","Astragalus spatulatus","","","Wyoming",41.771875,-107.556846,5
"399724",4130218628,"Fabales","Fabaceae","Oxytropis","Oxytropis sericea","","SPECIES","Oxytropis sericea Nutt.","Oxytropis sericea","","","Wyoming",41.727487,-109.035644,4
"797411",3321193085,"Fabales","Fabaceae","Astragalus","Astragalus megacarpus","","SPECIES","Astragalus megacarpus (Nutt.) A.Gray","Astragalus megacarpus","","","Wyoming",41.688422,-109.27942,4
"1046182",1848815405,"Fabales","Fabaceae","Astragalus","Astragalus pectinatus","","SPECIES","Astragalus pectinatus (Hook.) Douglas ex G.Don","Astragalus pectinatus","","","Wyoming",41.766047,-107.557068,5
"1678081",3874138962,"Fabales","Fabaceae","Astragalus","Astragalus spatulatus","","SPECIES","Astragalus spatulatus E.Sheld.","Astragalus spatulatus","","","Wyoming",41.77464,-108.94206,15
"173565",2517967706,"Fabales","Fabaceae","Astragalus","Astragalus spatulatus","","SPECIES","Astragalus spatulatus E.Sheld.","Astragalus spatulatus","","","Wyoming",41.831031,-107.23646,10
"190273",3892693398,"Fabales","Fabaceae","Astragalus","Astragalus purshii","","SPECIES","Astragalus purshii Douglas ex G.Don","Astragalus purshii","","","Wyoming",41.679772,-107.984038,4
"210842",3902021172,"Fabales","Fabaceae","Astragalus","Astragalus lentiginosus","","SPECIES","Astragalus lentiginosus Douglas ex Hook.","Astragalus lentiginosus","","","Wyoming",41.680275,-107.984763,4
"2942461",3892417380,"Fabales","Fabaceae","Astragalus","Astragalus megacarpus","","SPECIES","Astragalus megacarpus (Nutt.) A.Gray","Astragalus megacarpus","","","Wyoming",41.68197,-109.276087,4
"297558",2826131467,"Fabales","Fabaceae","Astragalus","Astragalus simplicifolius","","SPECIES","Astragalus simplicifolius (Nutt.) A.Gray","Astragalus simplicifolius","","","Wyoming",41.713905,-107.472508,9
"3043761",2423255865,"Fabales","Fabaceae","Thermopsis","Thermopsis rhombifolia","","SPECIES","Thermopsis rhombifolia (Pursh) Richardson","Thermopsis rhombifolia","","","Wyoming",41.765952,-107.557357,5
"304529",1500355459,"Fabales","Fabaceae","Ladeania","Ladeania lanceolata","","SPECIES","Ladeania lanceolata (Pursh) Reveal & A.N.Egan","Ladeania lanceolata","","","Wyoming",41.963459,-109.078898,5
"331104",4420758707,"Fabales","Fabaceae","Melilotus","Melilotus officinalis","","SPECIES","Melilotus officinalis (L.) Lam.","Melilotus officinalis","","","Wyoming",41.726696,-107.728216,20
"3384251",2803000315,"Fabales","Fabaceae","Astragalus","Astragalus megacarpus","","SPECIES","Astragalus megacarpus (Nutt.) A.Gray","Astragalus megacarpus","","","Wyoming",41.68848,-109.279428,4
"353919",4046483311,"Fabales","Fabaceae","Astragalus","Astragalus convallarius","","SPECIES","Astragalus convallarius Greene","Astragalus convallarius","","","Wyoming",41.962533,-107.351357,5
"645652",3925364559,"Malpighiales","Salicaceae","Populus","Populus tremuloides","","SPECIES","Populus tremuloides Michx.","Populus tremuloides","","","Wyoming",41.983445,-108.939295,9
"352744",2540741150,"Ranunculales","Ranunculaceae","Ranunculus","Ranunculus aquatilis","","SPECIES","Ranunculus aquatilis L.","Ranunculus aquatilis","","","Wyoming",41.925708,-107.320503,5
"725800",3860085903,"Rosales","Rosaceae","Potentilla","Potentilla gordonii","","SPECIES","Ivesia gordonii (Hook.) Torr. & A.Gray","Ivesia gordonii","","","Wyoming",41.774784,-108.942509,5
"739334",3858564978,"Rosales","Rosaceae","Purshia","Purshia tridentata","","SPECIES","Purshia tridentata (Pursh) DC.","Purshia tridentata","","","Wyoming",41.774795,-108.941871,4
"742215",3301891390,"Rosales","Rosaceae","Purshia","Purshia tridentata","","SPECIES","Purshia tridentata (Pursh) DC.","Purshia tridentata","","","Wyoming",41.693082,-107.467124,9
"7731531",4129903392,"Rosales","Rosaceae","Purshia","Purshia tridentata","","SPECIES","Purshia tridentata (Pursh) DC.","Purshia tridentata","","","Wyoming",41.989061,-108.934799,8
"2644",3307245463,"Asterales","Asteraceae","Erigeron","Erigeron compositus","","SPECIES","Erigeron compositus Pursh","Erigeron compositus","","","Wyoming",42.346163,-107.610825,5
"9175",1914192177,"Asterales","Asteraceae","Artemisia","Artemisia tridentata","","SPECIES","Artemisia tridentata (Nutt.) W.A.Weber","Artemisia tridentata","","","Wyoming",42.350413,-107.459796,10
"127002",4153619348,"Asterales","Asteraceae","Grindelia","Grindelia squarrosa","","SPECIES","Grindelia squarrosa (Pursh) Dunal","Grindelia squarrosa","","","Wyoming",42.441805,-107.221978,3
"1837482",3743122483,"Asterales","Asteraceae","Stenotus","Stenotus acaulis","","SPECIES","Stenotus acaulis (Nutt.) Nutt.","Stenotus acaulis","","","Wyoming",42.2531,-107.3705,20
"196604",4177416791,"Asterales","Asteraceae","Chaenactis","Chaenactis douglasii","","SPECIES","Chaenactis douglasii (Hook.) Hook. & Arn.","Chaenactis douglasii","","","Wyoming",42.259968,-108.848816,4
"2564882",3067590111,"Asterales","Asteraceae","Achillea","Achillea millefolium","","SPECIES","Achillea millefolium L.","Achillea millefolium","","","Wyoming",42.188446,-106.980548,30
"283882",4145567518,"Asterales","Asteraceae","Lygodesmia","Lygodesmia grandiflora","","SPECIES","Lygodesmia grandiflora (Nutt.) Torr. & A.Gray","Lygodesmia grandiflora","","","Wyoming",42.453762,-107.5457,4
"5627531",3307345488,"Asterales","Asteraceae","Artemisia","Artemisia capitata","","SPECIES","Artemisia capitata (Nutt.) Sòn.Garcia, Garnatje, Mc Arthur, Pellicer, S.C.Sand. & Vallès-Xirau","Artemisia capitata","","","Wyoming",42.239073,-107.123704,10
