"","gbifID","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","locality","stateProvince","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters"
"857093",2856703417,"Asterales","Asteraceae","Erigeron","Erigeron compositus","","SPECIES","Erigeron compositus Pursh","Erigeron compositus","","","Utah",37.681903,-112.830978,21
"866541",1920793442,"Asterales","Asteraceae","Dieteria","Dieteria canescens","","SPECIES","Dieteria canescens (Pursh) Nutt.","Dieteria canescens","","","Utah",37.57058,-112.858633,3
"879685",3924991988,"Asterales","Asteraceae","Achillea","Achillea millefolium","","SPECIES","Achillea millefolium L.","Achillea millefolium","","","Utah",37.620482,-112.82839,4
"881887",4171741183,"Asterales","Asteraceae","Achillea","Achillea millefolium","","SPECIES","Achillea millefolium L.","Achillea millefolium","","","Utah",37.620665,-112.828396,6
"888060",3872985428,"Asterales","Asteraceae","Packera","Packera multilobata","","SPECIES","Packera multilobata (Torr. & A.Gray ex A.Gray) W.A.Weber & Á.Löve","Packera multilobata","","","Utah",37.596997,-113.375908,10
"893925",3465890454,"Asterales","Asteraceae","Cirsium","Cirsium clavatum","","SPECIES","Cirsium clavatum (M.E.Jones) Petr.","Cirsium clavatum","","","Utah",37.612267,-112.8309,2
"899392",4407225195,"Asterales","Asteraceae","Pyrrocoma","Pyrrocoma clementis","","SPECIES","Pyrrocoma clementis Rydb.","Pyrrocoma clementis","","","Utah",37.610692,-112.838662,4
"900549",1839234118,"Asterales","Asteraceae","Ericameria","Ericameria nauseosa","","SPECIES","Ericameria nauseosa (Pall. ex Pursh) G.L.Nesom & G.I.Baird","Ericameria nauseosa","","","Utah",37.674733,-113.05212,7
"905606",4171194334,"Asterales","Asteraceae","Hymenopappus","Hymenopappus filifolius","","SPECIES","Hymenopappus filifolius Hook.","Hymenopappus filifolius","","","Utah",37.612336,-112.838394,9
"907739",4413625749,"Asterales","Asteraceae","Hymenopappus","Hymenopappus filifolius","nudipes","VARIETY","Hymenopappus filifolius var. nudipes (Maguire) B.L.Turner","Hymenopappus filifolius nudipes","","","Utah",37.612213,-112.838263,11
"916279",4034735391,"Asterales","Asteraceae","Achillea","Achillea millefolium","","SPECIES","Achillea millefolium L.","Achillea millefolium","","","Utah",37.609203,-112.837395,6
"918556",3903662737,"Asterales","Asteraceae","Machaeranthera","Machaeranthera tanacetifolia","","SPECIES","Machaeranthera tanacetifolia (Kunth) Nees","Machaeranthera tanacetifolia","","","Utah",37.684451,-113.064301,37
"919009",4145624394,"Asterales","Asteraceae","Heliomeris","Heliomeris multiflora","","SPECIES","Heliomeris multiflora Nutt.","Heliomeris multiflora","","","Utah",37.611791,-112.83773,15
"923325",1949982466,"Asterales","Asteraceae","Ericameria","Ericameria discoidea","discoidea","VARIETY","Ericameria discoidea var. discoidea","Ericameria discoidea discoidea","","","Utah",37.61091,-112.84487,6
"923709",4145585370,"Asterales","Asteraceae","Erigeron","Erigeron compositus","","SPECIES","Erigeron compositus Pursh","Erigeron compositus","","","Utah",37.640613,-112.822844,5
"930758",3338085665,"Asterales","Asteraceae","Grindelia","Grindelia squarrosa","","SPECIES","Grindelia squarrosa (Pursh) Dunal","Grindelia squarrosa","","","Utah",37.694176,-113.073186,9
"935580",4006578611,"Asterales","Asteraceae","Cirsium","Cirsium arizonicum","","SPECIES","Cirsium arizonicum (A.Gray) Petr.","Cirsium arizonicum","","","Utah",37.684303,-112.886108,11
"936423",1920793439,"Asterales","Asteraceae","Eurybia","Eurybia glauca","","SPECIES","Eurybia glauca (Nutt.) G.L.Nesom","Eurybia glauca","","","Utah",37.630994,-112.939664,7
"938900",2397706043,"Asterales","Asteraceae","Artemisia","Artemisia ludoviciana","","SPECIES","Artemisia ludoviciana Nutt.","Artemisia ludoviciana","","","Utah",37.671927,-113.033781,10
"942610",1850898561,"Asterales","Asteraceae","Artemisia","Artemisia tridentata","","SPECIES","Artemisia tridentata (Nutt.) W.A.Weber","Artemisia tridentata","","","Utah",37.674475,-113.05165,8
"946923",4102648477,"Asterales","Asteraceae","Townsendia","Townsendia mimina","","SPECIES","Townsendia minima Eastw.","Townsendia minima","","","Utah",37.68362,-112.885321,25
"938",2826467549,"Ericales","Primulaceae","Primula","Primula parryi","","SPECIES","Primula parryi A.Gray","Primula parryi","","","Utah",37.61203,-112.853225,6
"9950",2294490921,"Ericales","Primulaceae","Primula","Primula parryi","","SPECIES","Primula parryi A.Gray","Primula parryi","","","Utah",37.612299,-112.853499,33
"15145",3925023328,"Ericales","Primulaceae","Dodecatheon","Dodecatheon pulchellum","","SPECIES","Primula pauciflora (Durand) A.R.Mast & Reveal","Primula pauciflora","","","Utah",37.665328,-113.083011,20
"20640",4080952304,"Ericales","Polemoniaceae","Phlox","Phlox austromontana","","SPECIES","Phlox austromontana Coville","Phlox austromontana","","","Utah",37.520795,-113.184977,5
"29640",3327688446,"Ericales","Polemoniaceae","Phlox","Phlox austromontana","","SPECIES","Phlox austromontana Coville","Phlox austromontana","","","Utah",37.603308,-113.437575,10
"29871",3456507178,"Ericales","Polemoniaceae","Polemonium","Polemonium pulcherrimum","delicatum","VARIETY","Polemonium pulcherrimum var. delicatum (Rydb.) Cronquist","Polemonium pulcherrimum delicatum","","","Utah",37.635495,-112.824404,10
"30940",3330781062,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis tenuituba","","SPECIES","Ipomopsis tenuituba (Rydb.) V.E.Grant","Ipomopsis tenuituba","","","Utah",37.528775,-112.806305,10
"32339",3337610589,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis spicata","tridactyla","SUBSPECIES","Ipomopsis spicata subsp. tridactyla (Rydb.) Wilken & R.L.Hartm.","Ipomopsis spicata tridactyla","","","Utah",37.612165,-112.83838,8
"35765",4162389553,"Ericales","Primulaceae","Primula","Primula parryi","","SPECIES","Primula parryi A.Gray","Primula parryi","","","Utah",37.611709,-112.853046,44
"39610",4407124292,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis spicata","tridactyla","SUBSPECIES","Ipomopsis spicata subsp. tridactyla (Rydb.) Wilken & R.L.Hartm.","Ipomopsis spicata tridactyla","","","Utah",37.612263,-112.838303,7
"44934",4172131328,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis spicata","tridactyla","SUBSPECIES","Ipomopsis spicata subsp. tridactyla (Rydb.) Wilken & R.L.Hartm.","Ipomopsis spicata tridactyla","","","Utah",37.609203,-112.8396,4
"46374",3031847765,"Ericales","Primulaceae","Androsace","Androsace septentrionalis","","SPECIES","Androsace septentrionalis L.","Androsace septentrionalis","","","Utah",37.671555,-112.821328,6
"46998",4126952805,"Ericales","Polemoniaceae","Phlox","Phlox austromontana","","SPECIES","Phlox austromontana Coville","Phlox austromontana","","","Utah",37.673378,-113.036644,4
"50066",2282989788,"Ericales","Ericaceae","Arctostaphylos","Arctostaphylos patula","","SPECIES","Arctostaphylos patula Greene","Arctostaphylos patula","","","Utah",37.671242,-113.037744,9
"54021",1913157828,"Ericales","Ericaceae","Arctostaphylos","Arctostaphylos patula","","SPECIES","Arctostaphylos patula Greene","Arctostaphylos patula","","","Utah",37.684525,-113.037938,18
"58116",3321077546,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis spicata","tridactyla","SUBSPECIES","Ipomopsis spicata subsp. tridactyla (Rydb.) Wilken & R.L.Hartm.","Ipomopsis spicata tridactyla","","","Utah",37.609183,-112.8396,5
"58398",4153753710,"Ericales","Polemoniaceae","Navarretia","Navarretia breweri","","SPECIES","Navarretia breweri (A.Gray) Greene","Navarretia breweri","","","Utah",37.808058,-112.636025,4
"59712",4154020842,"Ericales","Primulaceae","Androsace","Androsace septentrionalis","","SPECIES","Androsace septentrionalis L.","Androsace septentrionalis","","","Utah",37.687303,-112.819787,4
"68351",3118313151,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis arizonica","","SPECIES","Ipomopsis arizonica (Greene) Wherry","Ipomopsis arizonica","","","Utah",37.596978,-113.376013,4
"72524",2429199494,"Ericales","Ericaceae","Arctostaphylos","Arctostaphylos patula","","SPECIES","Arctostaphylos patula Greene","Arctostaphylos patula","","","Utah",37.675724,-113.037197,12
"73002",3044633572,"Ericales","Primulaceae","Androsace","Androsace septentrionalis","","SPECIES","Androsace septentrionalis L.","Androsace septentrionalis","","","Utah",37.658845,-112.716187,4
"73385",2814076776,"Ericales","Polemoniaceae","Polemonium","Polemonium pulcherrimum","delicatum","VARIETY","Polemonium pulcherrimum var. delicatum (Rydb.) Cronquist","Polemonium pulcherrimum delicatum","","","Utah",37.679787,-112.830887,43
"76745",2864773412,"Ericales","Polemoniaceae","Phlox","Phlox pulvinata","","SPECIES","Phlox pulvinata (Wherry) Cronquist","Phlox pulvinata","","","Utah",37.613185,-112.837994,4
"83488",2283213100,"Ericales","Ericaceae","Arctostaphylos","Arctostaphylos patula","","SPECIES","Arctostaphylos patula Greene","Arctostaphylos patula","","","Utah",37.592975,-112.892224,8
"84880",4171420928,"Ericales","Ericaceae","Orthilia","Orthilia secunda","","SPECIES","Orthilia secunda (L.) House","Orthilia secunda","","","Utah",37.63343,-112.828445,10
"91470",3860266404,"Ericales","Ericaceae","Arctostaphylos","Arctostaphylos patula","","SPECIES","Arctostaphylos patula Greene","Arctostaphylos patula","","","Utah",37.86372,-112.295953,4
"92181",1099968741,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis aggregata","","SPECIES","Ipomopsis aggregata (Pursh) V.E.Grant","Ipomopsis aggregata","","","Utah",37.644092,-112.665695,10
"103960",3873363896,"Ericales","Polemoniaceae","Polemonium","Polemonium pulcherrimum","delicatum","VARIETY","Polemonium pulcherrimum var. delicatum (Rydb.) Cronquist","Polemonium pulcherrimum delicatum","","","Utah",37.635455,-112.82477,4
"104712",2283041433,"Ericales","Polemoniaceae","Phlox","Phlox pulvinata","","SPECIES","Phlox pulvinata (Wherry) Cronquist","Phlox pulvinata","","","Utah",37.612278,-112.838333,10
"111037",3902321908,"Ericales","Primulaceae","Androsace","Androsace septentrionalis","","SPECIES","Androsace septentrionalis L.","Androsace septentrionalis","","","Utah",37.670753,-112.821817,6
"111635",3031637797,"Ericales","Primulaceae","Androsace","Androsace septentrionalis","","SPECIES","Androsace septentrionalis L.","Androsace septentrionalis","","","Utah",37.680308,-112.830763,4
"118777",4414404309,"Ericales","Primulaceae","Androsace","Androsace septentrionalis","","SPECIES","Androsace septentrionalis L.","Androsace septentrionalis","","","Utah",37.679947,-112.856833,23
"123426",3912010586,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis aggregata","","SPECIES","Ipomopsis aggregata (Pursh) V.E.Grant","Ipomopsis aggregata","","","Utah",37.860358,-112.280412,4
"124076",4011594618,"Ericales","Ericaceae","Arctostaphylos","Arctostaphylos patula","","SPECIES","Arctostaphylos patula Greene","Arctostaphylos patula","","","Utah",37.678008,-113.037383,20
"127429",1950015518,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis spicata","tridactyla","SUBSPECIES","Ipomopsis spicata subsp. tridactyla (Rydb.) Wilken & R.L.Hartm.","Ipomopsis spicata tridactyla","","","Utah",37.657929,-112.834159,31
"128040",2813917281,"Ericales","Primulaceae","Primula","Primula parryi","","SPECIES","Primula parryi A.Gray","Primula parryi","","","Utah",37.61203,-112.853225,6
"128315",4171459730,"Ericales","Primulaceae","Androsace","Androsace septentrionalis","","SPECIES","Androsace septentrionalis L.","Androsace septentrionalis","","","Utah",37.639637,-112.824053,7
"129542",3337717893,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis tenuituba","latiloba","SUBSPECIES","Ipomopsis tenuituba subsp. latiloba V.E.Grant & Wilken","Ipomopsis tenuituba latiloba","","","Utah",37.678786,-112.914172,31
"132984",3337507781,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis spicata","tridactyla","SUBSPECIES","Ipomopsis spicata subsp. tridactyla (Rydb.) Wilken & R.L.Hartm.","Ipomopsis spicata tridactyla","","","Utah",37.608749,-112.840252,33
"141075",4171495928,"Ericales","Polemoniaceae","Polemonium","Polemonium pulcherrimum","delicatum","VARIETY","Polemonium pulcherrimum var. delicatum (Rydb.) Cronquist","Polemonium pulcherrimum delicatum","","","Utah",37.63535,-112.82605,6
"148153",4162032078,"Ericales","Polemoniaceae","Linanthus","Linanthus pungens","","SPECIES","Linanthus pungens (Torr.) J.M.Porter & L.A.Johnson","Linanthus pungens","","","Utah",37.79472,-112.920118,4
"148581",3923254540,"Ericales","Ericaceae","Arctostaphylos","Arctostaphylos patula","","SPECIES","Arctostaphylos patula Greene","Arctostaphylos patula","","","Utah",37.675181,-113.037307,6
"149016",4145639424,"Ericales","Primulaceae","Dodecatheon","Dodecatheon alpinum","","SPECIES","Primula tetrandra (Suksd.) A.R.Mast & Reveal","Primula tetrandra","","","Utah",37.657244,-112.834367,4
"151192",3408098854,"Ericales","Primulaceae","Primula","Primula parryi","","SPECIES","Primula parryi A.Gray","Primula parryi","","","Utah",37.635189,-112.826695,31
"155466",3759332708,"Ericales","Ericaceae","Arctostaphylos","Arctostaphylos patula","","SPECIES","Arctostaphylos patula Greene","Arctostaphylos patula","","","Utah",37.635208,-112.944145,25
"159168",4171411148,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis spicata","tridactyla","SUBSPECIES","Ipomopsis spicata subsp. tridactyla (Rydb.) Wilken & R.L.Hartm.","Ipomopsis spicata tridactyla","","","Utah",37.656638,-112.834412,4
"167052",2856479378,"Ericales","Primulaceae","Primula","Primula parryi","","SPECIES","Primula parryi A.Gray","Primula parryi","","","Utah",37.634014,-112.828461,7
"169966",3889096526,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis spicata","tridactyla","SUBSPECIES","Ipomopsis spicata subsp. tridactyla (Rydb.) Wilken & R.L.Hartm.","Ipomopsis spicata tridactyla","","","Utah",37.656906,-112.834733,4
"171868",3333158599,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis tenuituba","","SPECIES","Ipomopsis tenuituba (Rydb.) V.E.Grant","Ipomopsis tenuituba","","","Utah",37.602445,-112.934988,15
"173920",3860737364,"Ericales","Primulaceae","Androsace","Androsace septentrionalis","","SPECIES","Androsace septentrionalis L.","Androsace septentrionalis","","","Utah",37.6124,-112.832558,4
"177768",3330772440,"Ericales","Ericaceae","Arctostaphylos","Arctostaphylos patula","","SPECIES","Arctostaphylos patula Greene","Arctostaphylos patula","","","Utah",37.636314,-112.949425,14
"179618",3335109081,"Ericales","Primulaceae","Primula","Primula parryi","","SPECIES","Primula parryi A.Gray","Primula parryi","","","Utah",37.634055,-112.829012,4
"1825141",3873219329,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis spicata","tridactyla","SUBSPECIES","Ipomopsis spicata subsp. tridactyla (Rydb.) Wilken & R.L.Hartm.","Ipomopsis spicata tridactyla","","","Utah",37.619828,-112.828912,4
"1826321",3031860815,"Ericales","Primulaceae","Androsace","Androsace septentrionalis","","SPECIES","Androsace septentrionalis L.","Androsace septentrionalis","","","Utah",37.680508,-112.830017,34
"188885",3330826456,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis spicata","tridactyla","SUBSPECIES","Ipomopsis spicata subsp. tridactyla (Rydb.) Wilken & R.L.Hartm.","Ipomopsis spicata tridactyla","","","Utah",37.609005,-112.839845,5
"194737",4028705094,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis arizonica","","SPECIES","Ipomopsis arizonica (Greene) Wherry","Ipomopsis arizonica","","","Utah",37.620742,-113.326788,14
"198465",3912328642,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis aggregata","","SPECIES","Ipomopsis aggregata (Pursh) V.E.Grant","Ipomopsis aggregata","","","Utah",37.847105,-112.276703,5
"2129551",3858801139,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis tenuituba","","SPECIES","Ipomopsis tenuituba (Rydb.) V.E.Grant","Ipomopsis tenuituba","","","Utah",37.580497,-112.879722,4
"217716",4138100210,"Ericales","Primulaceae","Androsace","Androsace septentrionalis","","SPECIES","Androsace septentrionalis L.","Androsace septentrionalis","","","Utah",37.609762,-112.836105,37
"219629",3328115406,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis tenuituba","latiloba","SUBSPECIES","Ipomopsis tenuituba subsp. latiloba V.E.Grant & Wilken","Ipomopsis tenuituba latiloba","","","Utah",37.581633,-112.877845,10
"226671",3337799490,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis spicata","tridactyla","SUBSPECIES","Ipomopsis spicata subsp. tridactyla (Rydb.) Wilken & R.L.Hartm.","Ipomopsis spicata tridactyla","","","Utah",37.612178,-112.838455,8
"229823",4120975334,"Ericales","Polemoniaceae","Phlox","Phlox austromontana","","SPECIES","Phlox austromontana Coville","Phlox austromontana","","","Utah",37.516138,-113.175828,4
"230563",4153746985,"Ericales","Polemoniaceae","Polemonium","Polemonium pulcherrimum","","SPECIES","Polemonium pulcherrimum Hook.","Polemonium pulcherrimum","","","Utah",37.640381,-112.822775,6
"231272",3337737336,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis spicata","tridactyla","SUBSPECIES","Ipomopsis spicata subsp. tridactyla (Rydb.) Wilken & R.L.Hartm.","Ipomopsis spicata tridactyla","","","Utah",37.608764,-112.840728,5
"2314811",4011532916,"Ericales","Primulaceae","Primula","Primula parryi","","SPECIES","Primula parryi A.Gray","Primula parryi","","","Utah",37.686375,-112.821472,5
"2368201",3330744516,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis arizonica","","SPECIES","Ipomopsis arizonica (Greene) Wherry","Ipomopsis arizonica","","","Utah",37.542492,-113.347978,10
"2407881",4133812479,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis aggregata","","SPECIES","Ipomopsis aggregata (Pursh) V.E.Grant","Ipomopsis aggregata","","","Utah",37.774895,-112.837608,4
"241513",4416834861,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis spicata","","SPECIES","Ipomopsis spicata (Nutt.) V.E.Grant","Ipomopsis spicata","","","Utah",37.611933,-112.838403,4
"243617",2294536885,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis tenuituba","","SPECIES","Ipomopsis tenuituba (Rydb.) V.E.Grant","Ipomopsis tenuituba","","","Utah",37.700675,-112.656301,7
"251598",3712506364,"Ericales","Ericaceae","Arctostaphylos","Arctostaphylos patula","","SPECIES","Arctostaphylos patula Greene","Arctostaphylos patula","","","Utah",37.592775,-112.892626,38
"252737",4137976488,"Ericales","Polemoniaceae","Phlox","Phlox pulvinata","","SPECIES","Phlox pulvinata (Wherry) Cronquist","Phlox pulvinata","","","Utah",37.609056,-112.839775,9
"255069",3873714453,"Ericales","Polemoniaceae","Phlox","Phlox austromontana","","SPECIES","Phlox austromontana Coville","Phlox austromontana","","","Utah",37.596917,-113.375787,9
"260977",3337607594,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis spicata","tridactyla","SUBSPECIES","Ipomopsis spicata subsp. tridactyla (Rydb.) Wilken & R.L.Hartm.","Ipomopsis spicata tridactyla","","","Utah",37.608793,-112.840845,4
"270224",3314176846,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis spicata","tridactyla","SUBSPECIES","Ipomopsis spicata subsp. tridactyla (Rydb.) Wilken & R.L.Hartm.","Ipomopsis spicata tridactyla","","","Utah",37.656611,-112.834419,3
"270715",3301950632,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis congesta","","SPECIES","Ipomopsis congesta (Hook.) V.E.Grant","Ipomopsis congesta","","","Utah",37.603725,-113.437272,5
"2714441",4153759749,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis spicata","tridactyla","SUBSPECIES","Ipomopsis spicata subsp. tridactyla (Rydb.) Wilken & R.L.Hartm.","Ipomopsis spicata tridactyla","","","Utah",37.609133,-112.839417,10
"2799331",4171643702,"Ericales","Primulaceae","Primula","Primula parryi","","SPECIES","Primula parryi A.Gray","Primula parryi","","","Utah",37.634063,-112.828972,4
"2812321",3337886014,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis aggregata","formosissima","SUBSPECIES","Ipomopsis aggregata subsp. formosissima (Greene) Wherry","Ipomopsis aggregata formosissima","","","Utah",37.641408,-112.907037,17
"286193",2429199491,"Ericales","Ericaceae","Arctostaphylos","Arctostaphylos patula","","SPECIES","Arctostaphylos patula Greene","Arctostaphylos patula","","","Utah",37.675988,-113.036881,13
"290071",3327794751,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis spicata","tridactyla","SUBSPECIES","Ipomopsis spicata subsp. tridactyla (Rydb.) Wilken & R.L.Hartm.","Ipomopsis spicata tridactyla","","","Utah",37.608763,-112.840728,5
"293191",3337710657,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis tenuituba","","SPECIES","Ipomopsis tenuituba (Rydb.) V.E.Grant","Ipomopsis tenuituba","","","Utah",37.581383,-112.881164,10
"2952541",4413626897,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis tenuituba","","SPECIES","Ipomopsis tenuituba (Rydb.) V.E.Grant","Ipomopsis tenuituba","","","Utah",37.593402,-112.892582,7
"296690",2814365378,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis spicata","tridactyla","SUBSPECIES","Ipomopsis spicata subsp. tridactyla (Rydb.) Wilken & R.L.Hartm.","Ipomopsis spicata tridactyla","","","Utah",37.612872,-112.834655,4
"298108",2813982126,"Ericales","Primulaceae","Primula","Primula parryi","","SPECIES","Primula parryi A.Gray","Primula parryi","","","Utah",37.673367,-112.834372,4
"300950",2813945229,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis spicata","tridactyla","SUBSPECIES","Ipomopsis spicata subsp. tridactyla (Rydb.) Wilken & R.L.Hartm.","Ipomopsis spicata tridactyla","","","Utah",37.679972,-112.830772,43
"303627",3925312605,"Ericales","Polemoniaceae","Aliciella","Aliciella pinnatifida","","SPECIES","Aliciella pinnatifida (Nutt. ex A.Gray) J.M.Porter","Aliciella pinnatifida","","","Utah",37.82055,-112.593353,3
"319401",3988544812,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis tenuituba","latiloba","SUBSPECIES","Ipomopsis tenuituba subsp. latiloba V.E.Grant & Wilken","Ipomopsis tenuituba latiloba","","","Utah",37.593012,-112.909272,7
"35358",4171531625,"Boraginales","Boraginaceae","Mertensia","Mertensia ciliata","","SPECIES","Mertensia ciliata (James ex Torr.) G.Don","Mertensia ciliata","","","Utah",37.641912,-112.822167,4
"38973",2282993434,"Boraginales","Boraginaceae","Mertensia","Mertensia arizonica","","SPECIES","Mertensia arizonica Greene","Mertensia arizonica","","","Utah",37.613033,-112.837472,10
"53864",3902133394,"Boraginales","Boraginaceae","Mertensia","Mertensia arizonica","","SPECIES","Mertensia arizonica Greene","Mertensia arizonica","","","Utah",37.670795,-112.823075,13
"58050",3759087432,"Boraginales","Hydrophyllaceae","Phacelia","Phacelia heterophylla","","SPECIES","Phacelia heterophylla Pursh","Phacelia heterophylla","","","Utah",37.509689,-113.166664,30
"61789",3759166683,"Boraginales","Hydrophyllaceae","Phacelia","Phacelia hastata","","SPECIES","Phacelia hastata Douglas ex Lehm.","Phacelia hastata","","","Utah",37.704161,-112.851096,2
"62628",3746985473,"Boraginales","Boraginaceae","Mertensia","Mertensia arizonica","","SPECIES","Mertensia arizonica Greene","Mertensia arizonica","","","Utah",37.610303,-112.830971,4
"79517",3456374962,"Boraginales","Boraginaceae","Mertensia","Mertensia arizonica","","SPECIES","Mertensia arizonica Greene","Mertensia arizonica","","","Utah",37.608759,-112.840253,27
"832651",3355471624,"Boraginales","Boraginaceae","Mertensia","Mertensia arizonica","","SPECIES","Mertensia arizonica Greene","Mertensia arizonica","","","Utah",37.635891,-112.824802,27
"85658",2856718164,"Boraginales","Boraginaceae","Mertensia","Mertensia arizonica","","SPECIES","Mertensia arizonica Greene","Mertensia arizonica","","","Utah",37.612606,-112.836342,44
"88618",233098087,"Boraginales","Boraginaceae","Oreocarya","Oreocarya suffruticosa","cinerea","VARIETY","Cryptantha cinerea var. cinerea","Cryptantha cinerea var. cinerea","","Enoch, 9.1 air mi NW along the Lund Hwy","Utah",37.84859,-113.16735,12
"951691",2802615211,"Boraginales","Boraginaceae","Hackelia","Hackelia patens","","SPECIES","Hackelia patens (Nutt.) I.M.Johnst.","Hackelia patens","","","Utah",37.510875,-113.168494,30
"95347",3858249492,"Boraginales","Boraginaceae","Mertensia","Mertensia arizonica","","SPECIES","Mertensia arizonica Greene","Mertensia arizonica","","","Utah",37.610462,-112.848512,8
"96537",4162099562,"Boraginales","Boraginaceae","Mertensia","Mertensia arizonica","","SPECIES","Mertensia arizonica Greene","Mertensia arizonica","","","Utah",37.609445,-112.83777,4
"96869",1949982452,"Boraginales","Boraginaceae","Mertensia","Mertensia arizonica","","SPECIES","Mertensia arizonica Greene","Mertensia arizonica","","","Utah",37.611847,-112.833046,4
"999361",3117858165,"Boraginales","Boraginaceae","Lithospermum","Lithospermum incisum","","SPECIES","Lithospermum incisum Lehm.","Lithospermum incisum","","","Utah",37.596987,-113.375855,5
"102056",4121310129,"Boraginales","Boraginaceae","Lithospermum","Lithospermum incisum","","SPECIES","Lithospermum incisum Lehm.","Lithospermum incisum","","","Utah",37.644164,-113.131081,31
"104884",2294669346,"Boraginales","Boraginaceae","Mertensia","Mertensia arizonica","","SPECIES","Mertensia arizonica Greene","Mertensia arizonica","","","Utah",37.633167,-112.829903,5
"118460",3314319464,"Boraginales","Boraginaceae","Mertensia","Mertensia arizonica","","SPECIES","Mertensia arizonica Greene","Mertensia arizonica","","","Utah",37.617825,-112.82933,4
"129343",1883468181,"Boraginales","Boraginaceae","Mertensia","Mertensia arizonica","","SPECIES","Mertensia arizonica Greene","Mertensia arizonica","","","Utah",37.612402,-112.837116,6
"131539",3355052118,"Boraginales","Boraginaceae","Mertensia","Mertensia arizonica","","SPECIES","Mertensia arizonica Greene","Mertensia arizonica","","","Utah",37.612358,-112.830675,2
"135281",4126994912,"Boraginales","Boraginaceae","Lithospermum","Lithospermum incisum","","SPECIES","Lithospermum incisum Lehm.","Lithospermum incisum","","","Utah",37.673703,-113.036728,4
"1402041",4162014453,"Boraginales","Boraginaceae","Mertensia","Mertensia arizonica","","SPECIES","Mertensia arizonica Greene","Mertensia arizonica","","","Utah",37.608156,-112.843628,26
"183935",4171635455,"Cornales","Cornaceae","Cornus","Cornus sericea","","SPECIES","Cornus sericea L.","Cornus sericea","","","Utah",37.774567,-112.836388,5
"2650641",4172153140,"Geraniales","Geraniaceae","Geranium","Geranium richardsonii","","SPECIES","Geranium richardsonii Fisch. & Trautv.","Geranium richardsonii","","","Utah",37.617745,-112.82923,4
"2653351",4165408646,"Geraniales","Geraniaceae","Geranium","Geranium richardsonii","","SPECIES","Geranium richardsonii Fisch. & Trautv.","Geranium richardsonii","","","Utah",37.635517,-112.825317,3
"2656711",4153657463,"Geraniales","Geraniaceae","Geranium","Geranium richardsonii","","SPECIES","Geranium richardsonii Fisch. & Trautv.","Geranium richardsonii","","","Utah",37.63559,-112.825371,4
"2658931",4145541370,"Geraniales","Geraniaceae","Geranium","Geranium richardsonii","","SPECIES","Geranium richardsonii Fisch. & Trautv.","Geranium richardsonii","","","Utah",37.63557,-112.825417,4
"265927",4145501404,"Geraniales","Geraniaceae","Geranium","Geranium richardsonii","","SPECIES","Geranium richardsonii Fisch. & Trautv.","Geranium richardsonii","","","Utah",37.615966,-112.829389,4
"266032",4145349324,"Geraniales","Geraniaceae","Geranium","Geranium richardsonii","","SPECIES","Geranium richardsonii Fisch. & Trautv.","Geranium richardsonii","","","Utah",37.609572,-112.847267,16
