"","gbifID","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","locality","stateProvince","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters"
"603814",4028638340,"Rosales","Urticaceae","Urtica","Urtica gracilis","","SPECIES","Urtica gracilis Aiton","Urtica gracilis","","","Washington",48.829817,-117.753424,9
"604023",1272098655,"Rosales","Rosaceae","Geum","Geum triflorum","","SPECIES","Geum triflorum Pursh","Geum triflorum","","","Washington",48.851742,-119.05319,5
"604990",3985911894,"Rosales","Rosaceae","Geum","Geum triflorum","","SPECIES","Geum triflorum Pursh","Geum triflorum","","","Washington",48.851161,-119.053689,4
"607774",2311283841,"Rosales","Rosaceae","Physocarpus","Physocarpus capitatus","","SPECIES","Physocarpus capitatus (Pursh) Kuntze","Physocarpus capitatus","","","Washington",48.539392,-118.637938,5
"609622",2860132088,"Rosales","Rosaceae","Rubus","Rubus parviflorus","","SPECIES","Rubus parviflorus Kük.","Rubus parviflorus","","","Washington",48.517035,-118.840319,5
"610673",3925482531,"Rosales","Rosaceae","Rubus","Rubus parviflorus","","SPECIES","Rubus parviflorus Kük.","Rubus parviflorus","","","Washington",48.855983,-117.318905,18
"612760",3067892989,"Rosales","Rosaceae","Holodiscus","Holodiscus discolor","","SPECIES","Holodiscus discolor (Pursh) Maxim.","Holodiscus discolor","","","Washington",48.839613,-117.288183,14
"620521",3314173003,"Rosales","Rosaceae","Rubus","Rubus parviflorus","","SPECIES","Rubus parviflorus Kük.","Rubus parviflorus","","","Washington",48.729825,-117.884317,23
"623291",4137572143,"Rosales","Rosaceae","Physocarpus","Physocarpus malvaceus","","SPECIES","Physocarpus malvaceus (Greene) Kuntze","Physocarpus malvaceus","","","Washington",48.298597,-117.125363,8
"637925",1949978344,"Rosales","Elaeagnaceae","Shepherdia","Shepherdia canadensis","","SPECIES","Shepherdia canadensis (L.) Nutt.","Shepherdia canadensis","","","Washington",48.582134,-118.226083,5
"639450",3384660795,"Rosales","Elaeagnaceae","Shepherdia","Shepherdia canadensis","","SPECIES","Shepherdia canadensis (L.) Nutt.","Shepherdia canadensis","","","Washington",48.403405,-117.244931,6
"643540",1949978413,"Rosales","Rosaceae","Physocarpus","Physocarpus malvaceus","","SPECIES","Physocarpus malvaceus (Greene) Kuntze","Physocarpus malvaceus","","","Washington",48.51193,-117.657456,10
"644270",3961463343,"Rosales","Rosaceae","Spiraea","Spiraea lucida","","SPECIES","Spiraea lucida Douglas ex Hook.","Spiraea lucida","","","Washington",48.664481,-118.89075,9
"654649",1850947387,"Rosales","Rhamnaceae","Ceanothus","Ceanothus velutinus","","SPECIES","Ceanothus velutinus Douglas","Ceanothus velutinus","","","Washington",48.466331,-117.675688,5
"655355",2311299950,"Rosales","Rosaceae","Spiraea","Spiraea lucida","","SPECIES","Spiraea lucida Douglas ex Hook.","Spiraea lucida","","","Washington",48.60867,-118.29528,10
"658010",2862530205,"Rosales","Rosaceae","Geum","Geum macrophyllum","","SPECIES","Geum macrophyllum Willd.","Geum macrophyllum","","","Washington",48.810534,-117.043472,10
"658776",3005185358,"Rosales","Rosaceae","Geum","Geum rivale","","SPECIES","Geum rivale L.","Geum rivale","","","Washington",48.49114,-118.254692,5
"659154",3912328619,"Rosales","Rosaceae","Rubus","Rubus parviflorus","","SPECIES","Rubus parviflorus Kük.","Rubus parviflorus","","","Washington",48.861458,-118.992317,6
"660495",2862289119,"Rosales","Rosaceae","Rubus","Rubus leucodermis","","SPECIES","Rubus leucodermis Douglas ex Hook.","Rubus leucodermis","","","Washington",48.794696,-117.040071,5
"662865",2988323555,"Rosales","Rosaceae","Geum","Geum triflorum","","SPECIES","Geum triflorum Pursh","Geum triflorum","","","Washington",48.616525,-118.485328,12
"665860",3314421895,"Rosales","Rosaceae","Geum","Geum triflorum","","SPECIES","Geum triflorum Pursh","Geum triflorum","","","Washington",48.616547,-118.485313,4
"672433",2542898098,"Rosales","Rosaceae","Potentilla","Potentilla recta","","SPECIES","Potentilla recta L.","Potentilla recta","","","Washington",48.816833,-117.791345,10
"676682",3912035457,"Rosales","Rosaceae","Rubus","Rubus idaeus","strigosus","SUBSPECIES","Rubus idaeus subsp. strigosus (Michx.) Focke","Rubus idaeus strigosus","","","Washington",48.605346,-118.461107,4
"683156",3925475578,"Rosales","Rosaceae","Amelanchier","Amelanchier alnifolia","","SPECIES","Amelanchier alnifolia (Nutt.) Nutt.","Amelanchier alnifolia","","","Washington",48.856392,-117.319336,4
"684442",3902978432,"Rosales","Rosaceae","Rubus","Rubus parviflorus","","SPECIES","Rubus parviflorus Kük.","Rubus parviflorus","","","Washington",48.688362,-117.203788,4
"6861611",3327679586,"Rosales","Rosaceae","Holodiscus","Holodiscus discolor","","SPECIES","Holodiscus discolor (Pursh) Maxim.","Holodiscus discolor","","","Washington",48.563812,-117.894318,35
"691314",4407086664,"Rosales","Cannabaceae","Humulus","Humulus lupulus","","SPECIES","Humulus lupulus L.","Humulus lupulus","","","Washington",48.460865,-117.731816,8
"698896",4129852483,"Rosales","Rosaceae","Rubus","Rubus parviflorus","","SPECIES","Rubus parviflorus Kük.","Rubus parviflorus","","","Washington",48.313538,-117.609428,4
"7041421",3384979402,"Rosales","Rosaceae","Holodiscus","Holodiscus discolor","","SPECIES","Holodiscus discolor (Pursh) Maxim.","Holodiscus discolor","","","Washington",48.285139,-117.445602,7
"704928",4153661524,"Rosales","Rosaceae","Rubus","Rubus parviflorus","","SPECIES","Rubus parviflorus Kük.","Rubus parviflorus","","","Washington",48.747138,-119.093833,3
"7090481",2992722505,"Rosales","Elaeagnaceae","Shepherdia","Shepherdia canadensis","","SPECIES","Shepherdia canadensis (L.) Nutt.","Shepherdia canadensis","","","Washington",48.511456,-118.835736,10
"709150",4022342810,"Rosales","Rosaceae","Spiraea","Spiraea douglasii","","SPECIES","Spiraea douglasii Hook.","Spiraea douglasii","","","Washington",48.292773,-117.228965,5
"714186",4039399599,"Rosales","Rosaceae","Amelanchier","Amelanchier alnifolia","","SPECIES","Amelanchier alnifolia (Nutt.) Nutt.","Amelanchier alnifolia","","","Washington",48.315662,-117.237175,16
"714290",3455205280,"Rosales","Elaeagnaceae","Shepherdia","Shepherdia canadensis","","SPECIES","Shepherdia canadensis (L.) Nutt.","Shepherdia canadensis","","","Washington",48.386942,-117.639353,22
"717258",3858331159,"Rosales","Rosaceae","Geum","Geum triflorum","","SPECIES","Geum triflorum Pursh","Geum triflorum","","","Washington",48.57468,-117.897934,12
"719673",4145524372,"Rosales","Elaeagnaceae","Shepherdia","Shepherdia canadensis","","SPECIES","Shepherdia canadensis (L.) Nutt.","Shepherdia canadensis","","","Washington",48.998686,-117.370979,5
"724886",4075758678,"Rosales","Rosaceae","Potentilla","Potentilla recta","","SPECIES","Potentilla recta L.","Potentilla recta","","","Washington",48.354545,-117.255592,28
"727996",4165805654,"Rosales","Rosaceae","Holodiscus","Holodiscus discolor","","SPECIES","Holodiscus discolor (Pursh) Maxim.","Holodiscus discolor","","","Washington",48.811584,-117.174507,3
"729523",2814436761,"Rosales","Rosaceae","Geum","Geum triflorum","","SPECIES","Geum triflorum Pursh","Geum triflorum","","","Washington",48.824251,-118.927451,4
"736560",3455165636,"Rosales","Elaeagnaceae","Shepherdia","Shepherdia canadensis","","SPECIES","Shepherdia canadensis (L.) Nutt.","Shepherdia canadensis","","","Washington",48.845026,-119.050295,3
"742557",3018104484,"Rosales","Rosaceae","Rubus","Rubus pedatus","","SPECIES","Rubus pedatus Sm.","Rubus pedatus","","","Washington",48.810799,-117.043375,30
"742935",4421232500,"Rosales","Rosaceae","Rubus","Rubus parviflorus","","SPECIES","Rubus parviflorus Kük.","Rubus parviflorus","","","Washington",48.581322,-117.259156,4
"743127",4421231493,"Rosales","Rosaceae","Crataegus","Crataegus douglasii","","SPECIES","Crataegus douglasii Lindl.","Crataegus douglasii","","","Washington",48.33924,-117.293732,31
"744927",4137614098,"Rosales","Rosaceae","Potentilla","Potentilla recta","","SPECIES","Potentilla recta L.","Potentilla recta","","","Washington",48.882187,-117.898047,20
"749208",4028839579,"Rosales","Urticaceae","Urtica","Urtica gracilis","holosericea","SUBSPECIES","Urtica gracilis subsp. holosericea (Nutt.) Weigend","Urtica gracilis holosericea","","","Washington",48.798572,-119.010506,15
"749964",4405232554,"Rosales","Rosaceae","Holodiscus","Holodiscus discolor","","SPECIES","Holodiscus discolor (Pursh) Maxim.","Holodiscus discolor","","","Washington",48.855896,-117.227048,9
"750106",4399949202,"Rosales","Rhamnaceae","Frangula","Frangula purshiana","","SPECIES","Frangula purshiana (DC.) J.G.Cooper","Frangula purshiana","","","Washington",48.593592,-118.059316,6
"769838",4177102837,"Rosales","Rosaceae","Rubus","Rubus pubescens","","SPECIES","Rubus pubescens Raf.","Rubus pubescens","","","Washington",48.966647,-118.933088,5
"773882",3873191174,"Rosales","Rosaceae","Rubus","Rubus parviflorus","","SPECIES","Rubus parviflorus Kük.","Rubus parviflorus","","","Washington",48.387675,-117.185212,29
"781313",2609067602,"Rosales","Rhamnaceae","Ceanothus","Ceanothus sanguineus","","SPECIES","Ceanothus sanguineus Pursh","Ceanothus sanguineus","","","Washington",48.989039,-117.346947,30
"788298",4162218428,"Rosales","Rosaceae","Holodiscus","Holodiscus discolor","","SPECIES","Holodiscus discolor (Pursh) Maxim.","Holodiscus discolor","","","Washington",48.657855,-118.120086,4
"790788",2856743417,"Rosales","Rosaceae","Holodiscus","Holodiscus discolor","","SPECIES","Holodiscus discolor (Pursh) Maxim.","Holodiscus discolor","","","Washington",48.336943,-117.293279,6
"796529",4054754924,"Rosales","Rosaceae","Geum","Geum triflorum","","SPECIES","Geum triflorum Pursh","Geum triflorum","","","Washington",48.825428,-118.928422,24
"808771",3947477388,"Rosales","Rosaceae","Geum","Geum macrophyllum","","SPECIES","Geum macrophyllum Willd.","Geum macrophyllum","","","Washington",48.349062,-117.581842,9
"812695",3947192215,"Rosales","Rosaceae","Argentina","Argentina anserina","","SPECIES","Argentina anserina (L.) Rydb.","Argentina anserina","","","Washington",48.770992,-119.064653,4
"812902",2823256112,"Rosales","Rosaceae","Physocarpus","Physocarpus malvaceus","","SPECIES","Physocarpus malvaceus (Greene) Kuntze","Physocarpus malvaceus","","","Washington",48.762969,-118.661595,5
"829620",2397440418,"Rosales","Elaeagnaceae","Shepherdia","Shepherdia canadensis","","SPECIES","Shepherdia canadensis (L.) Nutt.","Shepherdia canadensis","","","Washington",48.582299,-118.224639,5
"829789",4420981587,"Rosales","Elaeagnaceae","Shepherdia","Shepherdia canadensis","","SPECIES","Shepherdia canadensis (L.) Nutt.","Shepherdia canadensis","","","Washington",48.655986,-117.481644,5
"829821",4407539942,"Rosales","Rhamnaceae","","","","FAMILY","Rhamnaceae","Rhamnus alnifolia","","","Washington",48.829278,-118.748628,5
"830463",3302380065,"Rosales","Rosaceae","Fragaria","Fragaria virginiana","","SPECIES","Fragaria virginiana Duchesne","Fragaria virginiana","","","Washington",48.849078,-119.042069,6
"831331",3466038558,"Rosales","Rosaceae","Rubus","Rubus parviflorus","","SPECIES","Rubus parviflorus Kük.","Rubus parviflorus","","","Washington",48.745845,-117.463958,16
"831664",3455234500,"Rosales","Elaeagnaceae","Shepherdia","Shepherdia canadensis","","SPECIES","Shepherdia canadensis (L.) Nutt.","Shepherdia canadensis","","","Washington",48.844661,-119.049555,14
"833406",2610998499,"Rosales","Rosaceae","Spiraea","Spiraea lucida","","SPECIES","Spiraea lucida Douglas ex Hook.","Spiraea lucida","","","Washington",48.824831,-117.397529,2
"834290",3988518599,"Rosales","Elaeagnaceae","Shepherdia","Shepherdia canadensis","","SPECIES","Shepherdia canadensis (L.) Nutt.","Shepherdia canadensis","","","Washington",48.946772,-117.273308,4
"834715",3398712774,"Rosales","Rhamnaceae","Ceanothus","Ceanothus velutinus","","SPECIES","Ceanothus velutinus Douglas","Ceanothus velutinus","","","Washington",48.744301,-117.722641,5
"834833",4162121693,"Rosales","Rosaceae","Spiraea","Spiraea douglasii","","SPECIES","Spiraea douglasii Hook.","Spiraea douglasii","","","Washington",48.279735,-117.478124,15
"840626",2826443171,"Rosales","Elaeagnaceae","Shepherdia","Shepherdia canadensis","","SPECIES","Shepherdia canadensis (L.) Nutt.","Shepherdia canadensis","","","Washington",48.655167,-117.482644,5
"844158",2826229294,"Rosales","Rosaceae","Rubus","Rubus idaeus","strigosus","SUBSPECIES","Rubus idaeus subsp. strigosus (Michx.) Focke","Rubus idaeus strigosus","","","Washington",48.796692,-117.035072,10
"856074",4171874969,"Rosales","Rosaceae","Argentina","Argentina anserina","","SPECIES","Argentina anserina (L.) Rydb.","Argentina anserina","","","Washington",48.830792,-119.028747,5
"860505",4153573111,"Rosales","Rosaceae","Dasiphora","Dasiphora fruticosa","","SPECIES","Dasiphora fruticosa (L.) Rydb.","Dasiphora fruticosa","","","Washington",48.965908,-119.030289,5
"863684",4076220666,"Rosales","Rosaceae","Potentilla","Potentilla recta","","SPECIES","Potentilla recta L.","Potentilla recta","","","Washington",48.739513,-118.645303,5
"868928",4177150620,"Rosales","Rosaceae","Spiraea","Spiraea douglasii","","SPECIES","Spiraea douglasii Hook.","Spiraea douglasii","","","Washington",48.288922,-117.110053,4
"869142",4145527318,"Rosales","Elaeagnaceae","Shepherdia","Shepherdia canadensis","","SPECIES","Shepherdia canadensis (L.) Nutt.","Shepherdia canadensis","","","Washington",48.849893,-119.045761,4
"874351",4162152476,"Rosales","Rosaceae","Spiraea","Spiraea lucida","","SPECIES","Spiraea lucida Douglas ex Hook.","Spiraea lucida","","","Washington",48.512238,-117.658005,5
"877153",2252083313,"Rosales","Rosaceae","Drymocallis","Drymocallis glandulosa","","SPECIES","Drymocallis glandulosa (Lindl.) Rydb.","Drymocallis glandulosa","","","Washington",48.85167,-119.052939,5
"878961",4171267171,"Rosales","Rosaceae","Rubus","Rubus parviflorus","","SPECIES","Rubus parviflorus Kük.","Rubus parviflorus","","","Washington",48.950281,-117.098,4
"879124",4034748421,"Rosales","Rosaceae","Fragaria","Fragaria vesca","","SPECIES","Fragaria vesca L.","Fragaria vesca","","","Washington",48.484805,-118.72307,4
"880716",2283088658,"Rosales","Rosaceae","Geum","Geum triflorum","","SPECIES","Geum triflorum Pursh","Geum triflorum","","","Washington",48.513828,-117.939987,5
"880950",4413385800,"Rosales","Rhamnaceae","Ceanothus","Ceanothus velutinus","","SPECIES","Ceanothus velutinus Douglas","Ceanothus velutinus","","","Washington",48.747047,-117.464363,12
"887595",4171246944,"Rosales","Rosaceae","Spiraea","Spiraea lucida","","SPECIES","Spiraea lucida Douglas ex Hook.","Spiraea lucida","","","Washington",48.657875,-118.11995,4
"894660",1944371642,"Rosales","Rosaceae","Fragaria","Fragaria virginiana","","SPECIES","Fragaria virginiana Duchesne","Fragaria virginiana","","","Washington",48.839216,-117.288106,10
"895896",3014076458,"Rosales","Rosaceae","Dasiphora","Dasiphora fruticosa","","SPECIES","Dasiphora fruticosa (L.) Rydb.","Dasiphora fruticosa","","","Washington",48.844653,-119.049609,20
"896509",3302381162,"Rosales","Rosaceae","Geum","Geum triflorum","","SPECIES","Geum triflorum Pursh","Geum triflorum","","","Washington",48.841064,-119.035744,14
"901138",3994113347,"Rosales","Elaeagnaceae","Shepherdia","Shepherdia canadensis","","SPECIES","Shepherdia canadensis (L.) Nutt.","Shepherdia canadensis","","","Washington",48.844978,-119.050252,7
"907301",4420733644,"Rosales","Rhamnaceae","Ceanothus","Ceanothus velutinus","","SPECIES","Ceanothus velutinus Douglas","Ceanothus velutinus","","","Washington",48.655336,-117.482489,3
"907525",3881579709,"Rosales","Elaeagnaceae","Shepherdia","Shepherdia canadensis","","SPECIES","Shepherdia canadensis (L.) Nutt.","Shepherdia canadensis","","","Washington",48.613388,-117.533679,5
"910709",1949978414,"Rosales","Rosaceae","Spiraea","Spiraea lucida","","SPECIES","Spiraea lucida Douglas ex Hook.","Spiraea lucida","","","Washington",48.995972,-117.370449,10
"911247",3912288577,"Rosales","Rosaceae","Geum","Geum triflorum","","SPECIES","Geum triflorum Pursh","Geum triflorum","","","Washington",48.791542,-119.005439,4
"915609",3705750413,"Rosales","Rosaceae","Potentilla","Potentilla argentea","","SPECIES","Potentilla argentea L.","Potentilla argentea","","","Washington",48.481632,-118.726966,34
"916755",4126850978,"Rosales","Rhamnaceae","Ceanothus","Ceanothus sanguineus","","SPECIES","Ceanothus sanguineus Pursh","Ceanothus sanguineus","","","Washington",48.988983,-117.347153,5
"917029",3456849579,"Rosales","Elaeagnaceae","Shepherdia","Shepherdia canadensis","","SPECIES","Shepherdia canadensis (L.) Nutt.","Shepherdia canadensis","","","Washington",48.307774,-117.613053,5
"917346",3031879809,"Rosales","Rosaceae","Potentilla","Potentilla recta","","SPECIES","Potentilla recta L.","Potentilla recta","","","Washington",48.813526,-118.650723,24
"921560",3455384341,"Rosales","Elaeagnaceae","Shepherdia","Shepherdia canadensis","","SPECIES","Shepherdia canadensis (L.) Nutt.","Shepherdia canadensis","","","Washington",48.744663,-117.721359,4
"922152",3455223690,"Rosales","Elaeagnaceae","Shepherdia","Shepherdia canadensis","","SPECIES","Shepherdia canadensis (L.) Nutt.","Shepherdia canadensis","","","Washington",48.513995,-118.836295,10
"924983",4171152725,"Rosales","Rosaceae","Physocarpus","Physocarpus malvaceus","","SPECIES","Physocarpus malvaceus (Greene) Kuntze","Physocarpus malvaceus","","","Washington",48.831683,-117.754859,6
"927050",4137711500,"Rosales","Rosaceae","Amelanchier","Amelanchier alnifolia","semiintegrifolia","VARIETY","Amelanchier alnifolia var. semiintegrifolia (Hook.) C.L.Hitchc.","Amelanchier alnifolia semiintegrifolia","","","Washington",48.667253,-118.065711,3
"927512",3925340616,"Rosales","Rosaceae","Prunus","Prunus virginiana","","SPECIES","Prunus virginiana L.","Prunus virginiana","","","Washington",48.907333,-118.728661,24
"929683",3465959558,"Rosales","Rosaceae","Rubus","Rubus parviflorus","","SPECIES","Rubus parviflorus Kük.","Rubus parviflorus","","","Washington",48.582764,-118.224581,3
"929831",1949978516,"Rosales","Rosaceae","Geum","Geum triflorum","","SPECIES","Geum triflorum Pursh","Geum triflorum","","","Washington",48.894387,-118.153939,5
"931768",3328026069,"Rosales","Rosaceae","Rubus","Rubus parviflorus","","SPECIES","Rubus parviflorus Kük.","Rubus parviflorus","","","Washington",48.854171,-117.287543,8
"933898",2397547581,"Rosales","Rosaceae","Holodiscus","Holodiscus discolor","","SPECIES","Holodiscus discolor (Pursh) Maxim.","Holodiscus discolor","","","Washington",48.492267,-118.254934,7
"938369",2397548290,"Rosales","Rosaceae","Rubus","Rubus parviflorus","","SPECIES","Rubus parviflorus Kük.","Rubus parviflorus","","","Washington",48.489773,-118.25696,5
"938393",4405257776,"Rosales","Rosaceae","Physocarpus","Physocarpus malvaceus","","SPECIES","Physocarpus malvaceus (Greene) Kuntze","Physocarpus malvaceus","","","Washington",48.275845,-117.664798,14
"943132",3005222360,"Rosales","Rhamnaceae","Ceanothus","Ceanothus sanguineus","","SPECIES","Ceanothus sanguineus Pursh","Ceanothus sanguineus","","","Washington",48.491332,-118.250533,6
"943211",4400074594,"Rosales","Rosaceae","Argentina","Argentina anserina","","SPECIES","Argentina anserina (L.) Rydb.","Argentina anserina","","","Washington",48.965797,-119.031905,4
"944526",2988371573,"Rosales","Rosaceae","Potentilla","Potentilla argentea","","SPECIES","Potentilla argentea L.","Potentilla argentea","","","Washington",48.813317,-118.650117,6
"946230",2862499106,"Rosales","Rosaceae","Rubus","Rubus parviflorus","","SPECIES","Rubus parviflorus Kük.","Rubus parviflorus","","","Washington",48.794752,-117.040331,5
"947971",4416884369,"Rosales","Rosaceae","Physocarpus","Physocarpus malvaceus","","SPECIES","Physocarpus malvaceus (Greene) Kuntze","Physocarpus malvaceus","","","Washington",48.481228,-118.727039,38
"955778",3912038513,"Rosales","Rosaceae","Geum","Geum triflorum","","SPECIES","Geum triflorum Pursh","Geum triflorum","","","Washington",48.491725,-118.723245,4
"956310",4171660008,"Rosales","Rosaceae","Rubus","Rubus parviflorus","","SPECIES","Rubus parviflorus Kük.","Rubus parviflorus","","","Washington",48.646587,-117.55722,6
"957269",4162366917,"Rosales","Rosaceae","Dasiphora","Dasiphora fruticosa","","SPECIES","Dasiphora fruticosa (L.) Rydb.","Dasiphora fruticosa","","","Washington",48.489475,-119.050025,5
"959419",4416981016,"Rosales","Rosaceae","Dasiphora","Dasiphora fruticosa","","SPECIES","Dasiphora fruticosa (L.) Rydb.","Dasiphora fruticosa","","","Washington",48.841458,-119.050942,3
"959471",4138730540,"Rosales","Rosaceae","Rubus","Rubus parviflorus","","SPECIES","Rubus parviflorus Kük.","Rubus parviflorus","","","Washington",48.612506,-117.5431,7
"961399",3314453899,"Rosales","Rosaceae","Geum","Geum triflorum","","SPECIES","Geum triflorum Pursh","Geum triflorum","","","Washington",48.616543,-118.485325,4
"961643",4421202035,"Rosales","Rosaceae","Holodiscus","Holodiscus discolor","","SPECIES","Holodiscus discolor (Pursh) Maxim.","Holodiscus discolor","","","Washington",48.5834,-117.259331,4
"964754",3335354544,"Rosales","Rosaceae","Rubus","Rubus parviflorus","","SPECIES","Rubus parviflorus Kük.","Rubus parviflorus","","","Washington",48.666233,-118.901742,14
"971543",4162336404,"Rosales","Rosaceae","Geum","Geum triflorum","","SPECIES","Geum triflorum Pursh","Geum triflorum","","","Washington",48.923733,-117.472572,7
"976551",3302416872,"Rosales","Rosaceae","Sorbus","Sorbus scopulina","","SPECIES","Sorbus scopulina Greene","Sorbus scopulina","","","Washington",48.849286,-119.043694,7
"987169",4161999783,"Rosales","Rosaceae","Fragaria","Fragaria vesca","","SPECIES","Fragaria vesca L.","Fragaria vesca","","","Washington",48.605105,-118.46401,8
"991486",4171398236,"Rosales","Elaeagnaceae","Shepherdia","Shepherdia canadensis","","SPECIES","Shepherdia canadensis (L.) Nutt.","Shepherdia canadensis","","","Washington",48.516622,-118.839358,3
"427",3383970768,"Asterales","Asteraceae","Taraxacum","Taraxacum officinale","","SPECIES","Taraxacum officinale Weber ex F.H.Wigg.","Taraxacum officinale","","","Idaho",47.509,-116.678405,17
"7014",3903180018,"Asterales","Asteraceae","Anaphalis","Anaphalis margaritacea","","SPECIES","Anaphalis margaritacea (L.) Benth.","Anaphalis margaritacea","","","Idaho",47.354275,-115.729125,5
"10125",4421139802,"Asterales","Asteraceae","Leucanthemum","Leucanthemum vulgare","","SPECIES","Leucanthemum vulgare Lam.","Leucanthemum vulgare","","","Idaho",46.774611,-116.179497,4
"12460",3961148544,"Asterales","Asteraceae","Leucanthemum","Leucanthemum vulgare","","SPECIES","Leucanthemum vulgare Lam.","Leucanthemum vulgare","","","Idaho",47.353195,-115.655045,16
"14177",3873550821,"Asterales","Asteraceae","Arnica","Arnica cordifolia","","SPECIES","Arnica cordifolia Hook.","Arnica cordifolia","","","Idaho",47.446816,-115.769419,3
"15002",3858742610,"Asterales","Asteraceae","Achillea","Achillea millefolium","","SPECIES","Achillea millefolium L.","Achillea millefolium","","","Idaho",47.825378,-116.903106,4
"15406",1883474179,"Asterales","Asteraceae","Achillea","Achillea millefolium","","SPECIES","Achillea millefolium L.","Achillea millefolium","","","Idaho",47.66824,-116.77911,12
"19469",3455999427,"Asterales","Asteraceae","Achillea","Achillea millefolium","","SPECIES","Achillea millefolium L.","Achillea millefolium","","","Idaho",47.716788,-116.75232,5
"23384",3391530422,"Asterales","Asteraceae","Wyethia","Wyethia sagittata","","SPECIES","Balsamorhiza sagittata (Pursh) Nutt.","Balsamorhiza sagittata","","","Idaho",47.703375,-116.901659,8
"24654",3124760697,"Asterales","Asteraceae","Senecio","Senecio integerrimus","","SPECIES","Senecio integerrimus Nutt.","Senecio integerrimus","","","Idaho",47.808273,-116.985163,5
"25923",4414235558,"Asterales","Asteraceae","Centaurea","Centaurea stoebe","","SPECIES","Centaurea stoebe L.","Centaurea stoebe","","","Idaho",47.824828,-116.905175,4
"29387",3344023830,"Asterales","Asteraceae","Cirsium","Cirsium arvense","","SPECIES","Cirsium arvense (L.) Scop.","Cirsium arvense","","","Idaho",47.673004,-116.568484,10
"31786",3333157211,"Asterales","Asteraceae","Centaurea","Centaurea stoebe","","SPECIES","Centaurea stoebe L.","Centaurea stoebe","","","Idaho",47.249425,-116.0213,15
"35408",4171256145,"Asterales","Asteraceae","Tanacetum","Tanacetum vulgare","","SPECIES","Tanacetum vulgare L.","Tanacetum vulgare","","","Idaho",47.713497,-116.677055,10
"40400",1807270154,"Asterales","Asteraceae","Tanacetum","Tanacetum vulgare","","SPECIES","Tanacetum vulgare L.","Tanacetum vulgare","","","Idaho",47.532936,-116.475109,31
"46951",2813977907,"Asterales","Asteraceae","Centaurea","Centaurea cyanus","","SPECIES","Centaurea cyanus L.","Centaurea cyanus","","","Idaho",47.647905,-116.735531,4
"50882",3058832447,"Asterales","Asteraceae","Gaillardia","Gaillardia aristata","","SPECIES","Gaillardia aristata Pursh","Gaillardia aristata","","","Idaho",47.741288,-116.865357,6
"50990",3118398641,"Asterales","Asteraceae","Wyethia","Wyethia sagittata","","SPECIES","Balsamorhiza sagittata (Pursh) Nutt.","Balsamorhiza sagittata","","","Idaho",47.66283,-116.772483,30
"57253",3456456084,"Asterales","Asteraceae","Centaurea","Centaurea stoebe","","SPECIES","Centaurea stoebe L.","Centaurea stoebe","","","Idaho",47.751281,-116.759156,9
"57866",1935627816,"Asterales","Asteraceae","Leucanthemum","Leucanthemum vulgare","","SPECIES","Leucanthemum vulgare Lam.","Leucanthemum vulgare","","","Idaho",46.856951,-115.43455,1
"58516",3090799778,"Asterales","Asteraceae","Wyethia","Wyethia sagittata","","SPECIES","Balsamorhiza sagittata (Pursh) Nutt.","Balsamorhiza sagittata","","","Idaho",47.699155,-116.936055,29
"58578",3391685799,"Asterales","Asteraceae","Pilosella","Pilosella aurantiaca","","SPECIES","Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip.","Pilosella aurantiaca","","","Idaho",47.80794,-116.981649,6
"59283",3860644159,"Asterales","Asteraceae","Tanacetum","Tanacetum vulgare","","SPECIES","Tanacetum vulgare L.","Tanacetum vulgare","","","Idaho",47.707463,-116.782812,19
"63414",2862318160,"Asterales","Asteraceae","Centaurea","Centaurea stoebe","","SPECIES","Centaurea stoebe L.","Centaurea stoebe","","","Idaho",47.53758,-116.709741,10
"64231",2882993480,"Asterales","Asteraceae","Centaurea","Centaurea stoebe","","SPECIES","Centaurea stoebe L.","Centaurea stoebe","","","Idaho",47.394283,-115.826912,5
"66119",2563560172,"Asterales","Asteraceae","Pilosella","Pilosella caespitosa","","SPECIES","Pilosella caespitosa (Dumort.) P.D.Sell & C.West","Pilosella caespitosa","","","Idaho",46.816606,-115.11508,15
"70744",3383916762,"Asterales","Asteraceae","Achillea","Achillea millefolium","","SPECIES","Achillea millefolium L.","Achillea millefolium","","","Idaho",47.467347,-116.76152,4
"73056",3384406891,"Asterales","Asteraceae","Centaurea","Centaurea stoebe","","SPECIES","Centaurea stoebe L.","Centaurea stoebe","","","Idaho",47.699612,-116.966629,14
"74997",2862554947,"Asterales","Asteraceae","Senecio","Senecio triangularis","","SPECIES","Senecio triangularis Hook.","Senecio triangularis","","","Idaho",47.236317,-115.647789,10
"75888",3391554403,"Asterales","Asteraceae","Centaurea","Centaurea stoebe","","SPECIES","Centaurea stoebe L.","Centaurea stoebe","","","Idaho",47.701372,-116.806047,5
"84455",3902154156,"Asterales","Asteraceae","Cirsium","Cirsium arvense","","SPECIES","Cirsium arvense (L.) Scop.","Cirsium arvense","","","Idaho",47.66689,-116.771983,9
